id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,language_glottolog,culture,culture_dplace_id,culture_hraf_id,genre,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,meter,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics
nootka032,densmore-nootka,Song of the Kwekwasa Dance (c),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs with kwekwasa dance,Young Doctor,male,voice,False,False,True,irregular,,,60,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,94,32,,1338,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=146,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__32_Song_of_the_Kwekwasa_Dance_(c).krn,kern,,aaf7d997e1723a227c6057d6c2f99ca7,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""dance""}",,,,
nootka033,densmore-nootka,Dream Song of a Whaler,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,song with memorial potlatch,Young Doctor,male,voice,False,False,True,irregular,,,36,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,95,33,,1351,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=147,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_33_Dream_Song_of_a_Whaler.krn,kern,,9446c5d513c901515de30b4cadf35aeb,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""ceremonial""}",,,,
nootka034,densmore-nootka,"""The Other Tribes Are Praising Me""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klukluwatk dance,Philip Ladder,,voice|drum,True,True,True,,,,84,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,97,34,,1420,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=149,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_34_""The_Other_Tribes_Are_Praising_Me"".krn",kern,,ac94c592a450a53dc129f74687a42e4a,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""tribename"", ""dance""]}",,,,
nootka035,densmore-nootka,Song of the Kluklukwatk Dance (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klukluwatk dance,Philip Ladder,,voice|drum,True,True,True,irregular,,,96,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,98,35,,1421,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=150,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_35_Song_of_the_Kluklukwatk_Dance_(a).krn,kern,,e09678fe2b663617a9e23bccf54d20de,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""tribename"", ""dance""]}",,,,
nootka036,densmore-nootka,Song of the Kluklukwatk Dance (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klukluwatk dance,Philip Ladder,,voice|drum,True,True,True,irregular,,,138,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,99,36,,1422,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=151,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No__36_Song_of_the_Kluklukwatk_Dance_(b).krn,kern,,f57a51e1fc103fac8ae568143a44e788,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""tribename"", ""dance""]}",,,,
nootka037,densmore-nootka,Song of the Kluklukwatk Dance (c),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klukluwatk dance,Philip Ladder,,voice|drum,True,True,True,irregular,,,96,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,100,37,,1423,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=152,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_37_Song_of_the_Kluklukwatk_Dance_(c).krn,kern,,0b7aad9437e8caef05a581c785a32b74,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""tribename"", ""dance""]}",,,,
nootka038,densmore-nootka,"""I Am Dancing in the Air""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klukluwatk dance,Philip Ladder,,voice|drum,True,True,True,irregular,,,66,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,101,38,,1424,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=153,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_38_""I_Am_Dancing_in_the_Air"".krn",kern,,e5ba1f39a72dc63d474f650d4d759395,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""tribename"", ""dance""]}",,,,
nootka039,densmore-nootka,Klokali Song (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,James Guy,male,voice,False,False,True,irregular,,,96,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,104,39,,1384,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=156,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_39_Klokali_Song_(a).krn,kern,,c296d7cc4208db21838e0bde824548d8,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka040,densmore-nootka,Klokali Song (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,James Guy,male,voice,False,False,True,irregular,,,80,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,105,40,,1385,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=157,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_40_Klokali_Song_(b).krn,kern,,d5be7374126a6e178b52a27c7ddd0833,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka041,densmore-nootka,Klokali Song Learned From a Slave (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,,,Vancouver Island,,,klokali songs,Young Doctor,male,voice,False,False,True,irregular,,,76,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,107,41,,1501,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=159,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_41_Klokali_Song_Learned_From_a_Slave_(a).krn,kern,,c5cf3d665f8f47ab27e741c3524ada9f,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka042,densmore-nootka,Klokali Song Learned From a Slave (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,,,Vancouver Island,,,klokali songs,James Guy,male,voice,False,False,True,,,,72,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,108,42,,1502,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=160,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_42_Klokali_Song_Learned_From_a_Slave_(b).krn,kern,,1de6a8661fc5a9ec728bd074329a56b7,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka043,densmore-nootka,"""We Make You Join the Klokali""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,klokali songs,Mrs. Sarah Guy,female,voice,False,False,True,,,,104,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,113,43,,1442,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=165,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No__43_""We_Make_You_Join_the_Klokali"".krn",kern,,764df7606d6e0aeaf7e27526afb65080,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka044,densmore-nootka,"""Ten Large Diamonds""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,klokali songs,Mrs. Sarah Guy,female,voice,False,False,True,,,,69,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,114,44,,1432,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=166,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_44_""Ten_Large_Diamonds"".krn",kern,,63afb1659506851e4ed62a616359cf81,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka045,densmore-nootka,"""I Possess the Salt Water""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,klokali songs,Mrs. Sarah Guy,female,voice,False,False,True,,,,80,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,115,45,,1433,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=167,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_45_""I_Possess_the_Salt_Water"".krn",kern,,5d64319d2e8166b2cd4e3832174cbbd2,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka046,densmore-nootka,Lightning Dance Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,klokali songs,Mrs. Sarah Guy,female,voice,False,False,True,,,,42,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,116,46,,1434,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=168,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_46_Lightning_Dance_Song.krn,kern,,8fc22d7e82340206d976200014410670,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka047,densmore-nootka,"""The Wolves Are Howling""",,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Nuu-chah-nulth,nuuc1236,Clayoquot,,,klokali songs,Mrs. Sarah Guy,female,voice,False,False,True,,,,60,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,117,47,,1435,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=169,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_47_""The_Wolves_Are_Howling"".krn",kern,,cf277580414d79569434c2359d19ad34,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka048,densmore-nootka,Modern Klokali Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,Charles Swan,male,voice|drum,True,True,True,,,,120,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,118,48,,1419,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=170,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_48_Modern_Klokali_Song.krn,kern,,62d724d166fc496960d67b6759413dc4,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka049,densmore-nootka,Wand Dance Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,Charles Swan,male,voice|drum,True,True,True,,,,92,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,119,49,,1416,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=171,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_49_Wand_Dance_Song.krn,kern,,b5ab40c81510cc9d8a57d4840cec5965,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka050,densmore-nootka,Song With Impersonation of the Wild White Geese,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,Mrs. Helen Irving,female,voice|drum,True,True,True,,,,mixed,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,121,50,,1395,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=173,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_50_Song_With_Impersonation_of_the_Wild_White_Geese.krn,kern,,2f626674a58295a36764518ff5a41001,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka051,densmore-nootka,Song With Impersonation of the Deer (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,Mrs. Helen Irving,female,voice|drum,True,True,True,,,,80,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,123,51,,1397,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=175,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_51_Song_With_Impersonation_of_the_Deer_(a).krn,kern,,c6e41d1534b3ecc2c7abe02cae41e608,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka052,densmore-nootka,Song With Impersonation of the Deer (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,Mrs. Helen Irving,female,voice|drum,True,True,True,,,,80,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,124,52,,1398,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=176,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_52_Song_With_Impersonation_of_the_Deer_(b).krn,kern,,490e31f0a9fd3147816957a61ac0a692,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka053,densmore-nootka,Song With Impersonation of a Little Fish,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,Mrs. Helen Irving,female,voice|drum,True,True,True,,,,72,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,125,53,,1403,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=177,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_53_Song_With_Impersonation_of_a_Little_Fish.krn,kern,,54f289fd3bd3d60202a28bf3b6b94fb5,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka054,densmore-nootka,Song With Impersonation of a Raven,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,Young Doctor,male,voice,False,False,True,,,,92,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,125,54,,1339,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=177,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_54_Song_With_Impersonation_of_a_Raven.krn,kern,,97d00e3d7200c9cf5df5797dc1c6356e,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka055,densmore-nootka,Song With Impersonation of Wolves,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,klokali songs,Mrs. Helen Irving,female,voice|drum,True,True,True,irregular,,,66,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,126,55,,1396,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=178,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_55_Song_With_Impersonation_of_Wolves.krn,kern,,dd74aad752bc1a4eb310077289046036,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": ""tribename""}",,,,
nootka056,densmore-nootka,Song of the Horsemen,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,,,Vancouver Island,,,songs of dances presented at makah day celebrations,Charles Swan,male,voice|drum,True,True,True,irregular,,,104,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,132,56,,1499,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=184,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_56_Song_of_the_Horsemen.krn,kern,,f72b52abcc45ce01c8f442a9a8c9f730,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""dance"", ""ceremonial""]}",,,,
nootka057,densmore-nootka,Young Doctor's Canoe Song (a),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of dances presented at makah day celebrations,Charles Swan,male,voice|drum,True,True,True,,,,88,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,133,57,,1413,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=185,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_57_Young_Doctor's_Canoe_Song_(a).krn,kern,,4d6e0167241c77629c09d987f2667e65,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""dance"", ""ceremonial""]}",,,,
nootka058,densmore-nootka,Young Doctor's Canoe Song (b),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of dances presented at makah day celebrations,Charles Swan,male,voice|drum,True,True,True,,,,50,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,134,58,,1414,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=186,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_58_Young_Doctor's_Canoe_Song_(b).krn,kern,,306cf6240352a906f1e5dafc38ba8eac,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""dance"", ""ceremonial""]}",,,,
nootka059,densmore-nootka,Young Doctor's Canoe Song (c),,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of dances presented at makah day celebrations,Charles Swan,male,voice|drum,True,True,True,,,,54,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,135,59,,1415,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=187,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_59_Young_Doctor's_Canoe_Song_(c).krn,kern,,cdc855ccd149156fbfdc1b5fa18ce106,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""dance"", ""ceremonial""]}",,,,
nootka060,densmore-nootka,Song With Spearman's Dance,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,,,Vancouver Island,,,songs of dances presented at makah day celebrations,Charles Swan,male,voice|drum,True,True,True,,,,76,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,138,60,,1497,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=190,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_60_Song_With_Spearman's_Dance.krn,kern,,ae71ae7bb8c90831488e64bf00108a45,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""dance"", ""ceremonial""]}",,,,
nootka061,densmore-nootka,Klikitat Dance Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of dances presented at makah day celebrations,Charles Swan,male,voice|drum,True,True,True,,,,92,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,139,61,,1418,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=191,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_61_Klikitat_Dance_Song.krn,kern,,465f2d62f7d5c7e99352d84375f9ee69,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""dance"", ""ceremonial""]}",,,,
nootka062,densmore-nootka,Song With Changeable Mask Dance,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,,,Vancouver Island,,,songs of dances presented at makah day celebrations,Charles Swan,male,voice|drum,True,True,True,,,,76,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,140,62,,1498,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=192,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_62_Song_With_Changeable_Mask_Dance.krn,kern,,f91d520261def04f508cb4da47289d77,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""dance"", ""ceremonial""]}",,,,
nootka063,densmore-nootka,Makah Homatsa Song,,"Neah Bay, Washington, U.S.A",48.365556,-124.615556,False,Makah,maka1318,Makah,,,songs of dances presented at makah day celebrations,Charles Swan,male,voice|drum,True,True,True,,,,63,,,Frances Densmore,,1923,1926,densmore1939nootka,,,,,142,63,,1417,https://babel.hathitrust.org/cgi/pt?id=mdp.39015025347033&seq=194,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_63_Makah_Homatsa_Song.krn,kern,,3bbbf49ce25f1ee2baa0e0ded1a1fd82,,,False,True,,"{""language_type"": ""Non-Tone"", ""language_family"": ""Wakashan"", ""functions"": [""dance"", ""ceremonial""]}",,,,
